order_item_id,order_id,created_at,customer_id,channel_id,sku,item_name,quantity,unit_price,cost_price,status,promo_label,unit_price_num,created_ts,date,year_month,is_blank_sku,is_ghost_sku,is_excluded,is_canceled,is_reversal,is_sale,is_counted,line_gmv,line_cogs
ITEM-10813,ORD-1576,08/06/2025 11:43  ,CUST-0332,CH-MP-B,SKU-PRT-001,Bottomless Portafilter 58mm,1,2315,1400,delivered,Double-6 June,2315.0,2025-06-08 11:43:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2315.0,1400
ITEM-10814,ORD-1577,2025-06-08 15:26:00,CUST-0268,CH-MP-B,SKU-FLT-001,Paper Filter V60 100ct,1,169,85,delivered,Double-6 June,169.0,2025-06-08 15:26:00,2025-06-08,2025-06,False,False,False,False,False,True,True,169.0,85
ITEM-10815,ORD-1578,2025-06-08 19:29:00,CUST-0292,CH-OWN,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,603,340,delivered,Double-6 June,603.0,2025-06-08 19:29:00,2025-06-08,2025-06,False,False,False,False,False,True,True,603.0,340
ITEM-10816,ORD-1579,2025-06-08 16:39:00,CUST-0202,CH-MP-A,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,748,420,delivered,Double-6 June,748.0,2025-06-08 16:39:00,2025-06-08,2025-06,False,False,False,False,False,True,True,748.0,420
ITEM-10817,ORD-1580,2025-06-08 09:00:00,CUST-0096,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,"฿1,231",680,delivered,Double-6 June,1231.0,2025-06-08 09:00:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1231.0,680
ITEM-10818,ORD-1581,2025-06-08 18:23:00,CUST-0336,CH-MP-B,SKU-BAG-001,Coffee Storage Vault 1kg,1,1311,680,delivered,Double-6 June,1311.0,2025-06-08 18:23:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1311.0,680
ITEM-10819,ORD-1582,08/06/2025 20:12  ,CUST-0346,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,1,19348,12000,delivered,Double-6 June,19348.0,2025-06-08 20:12:00,2025-06-08,2025-06,False,False,False,False,False,True,True,19348.0,12000
ITEM-10820,ORD-1583,2025-06-08 16:27:00,CUST-0333,CH-MP-A,SKU-FLT-001,Paper Filter V60 100ct,1,162,85,delivered,Double-6 June,162.0,2025-06-08 16:27:00,2025-06-08,2025-06,False,False,False,False,False,True,True,162.0,85
ITEM-10821,ORD-1584,2025-06-08 12:18:00,CUST-0079,CH-MP-B,SKU-CLN-001,Espresso Machine Cleaner 900g,1,484,280,delivered,Double-6 June,484.0,2025-06-08 12:18:00,2025-06-08,2025-06,False,False,False,False,False,True,True,484.0,280
ITEM-10822,ORD-1585,2025-06-08 18:46:00,CUST-0027,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,1,2295,1400,returned,Double-6 June,2295.0,2025-06-08 18:46:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2295.0,1400
ITEM-10823,ORD-1585,2025-06-18 18:46:00,CUST-0027,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,-1,2295,1400,reversal,,2295.0,2025-06-18 18:46:00,2025-06-18,2025-06,False,False,False,False,True,False,True,-2295.0,-1400
ITEM-10824,ORD-1586,2025-06-08 18:20:00,CUST-0263,CH-MP-B,SKU-CLN-001,Espresso Machine Cleaner 900g,1,555,280,delivered,Double-6 June,555.0,2025-06-08 18:20:00,2025-06-08,2025-06,False,False,False,False,False,True,True,555.0,280
ITEM-10825,ORD-1587,2025-06-08 15:01:00,CUST-0332,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,503,280,delivered,Double-6 June,503.0,2025-06-08 15:01:00,2025-06-08,2025-06,False,False,False,False,False,True,True,503.0,280
ITEM-10826,ORD-1588,2025-06-08 22:53:00,CUST-0241,CH-MP-A,SKU-KTL-002,Stovetop Gooseneck Kettle,2,2033,1200,delivered,Double-6 June,2033.0,2025-06-08 22:53:00,2025-06-08,2025-06,False,False,False,False,False,True,True,4066.0,2400
ITEM-10827,ORD-1589,2025-06-08 21:30:00,CUST-0151,CH-MP-B,SKU-PRT-001,Bottomless Portafilter 58mm,1,2368,1400,delivered,Double-6 June,2368.0,2025-06-08 21:30:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2368.0,1400
ITEM-10828,ORD-1590,2025-06-08 18:31:00,CUST-0319,CH-MP-A,SKU-ESP-003,Semi-Auto Espresso Machine,1,41878,28000,delivered,Double-6 June,41878.0,2025-06-08 18:31:00,2025-06-08,2025-06,False,False,False,False,False,True,True,41878.0,28000
ITEM-10829,ORD-1591,2025-06-08 19:10:00,CUST-0253,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,34054,22000,returned,Double-6 June,34054.0,2025-06-08 19:10:00,2025-06-08,2025-06,False,False,False,False,False,True,True,34054.0,22000
ITEM-10830,ORD-1591,2025-06-12 19:10:00,CUST-0253,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,-1,34054,22000,reversal,,34054.0,2025-06-12 19:10:00,2025-06-12,2025-06,False,False,False,False,True,False,True,-34054.0,-22000
ITEM-10831,ORD-1592,2025-06-08 21:22:00,CUST-0173,CH-MP-B,SKU-GRD-001,Flat-Burr Grinder 64mm,3,28065,18500,delivered,Double-6 June,28065.0,2025-06-08 21:22:00,2025-06-08,2025-06,False,False,False,False,False,True,True,84195.0,55500
ITEM-10832,ORD-1593,2025-06-08 16:51:00,CUST-0286,CH-MP-A,SKU-CLN-002,Backflush Detergent 500g,1,420,220,delivered,Double-6 June,420.0,2025-06-08 16:51:00,2025-06-08,2025-06,False,False,False,False,False,True,True,420.0,220
ITEM-10833,ORD-1594,08/06/2025 19:07  ,CUST-0057,CH-OWN,SKU-BAG-001,Coffee Storage Vault 1kg,1,1368,680,delivered,Double-6 June,1368.0,2025-06-08 19:07:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1368.0,680
ITEM-10834,ORD-1594,2025-06-08 16:48:00,CUST-0057,CH-OWN,SKU-GRD-001,Flat-Burr Grinder 64mm,1,29646,18500,delivered,Double-6 June,29646.0,2025-06-08 16:48:00,2025-06-08,2025-06,False,False,False,False,False,True,True,29646.0,18500
ITEM-10835,ORD-1595,2025-06-08 21:49:00,CUST-0051,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,2,19314,12000,delivered,Double-6 June,19314.0,2025-06-08 21:49:00,2025-06-08,2025-06,False,False,False,False,False,True,True,38628.0,24000
ITEM-10836,ORD-1596,2025-06-08 19:42:00,CUST-0243,CH-MP-A,SKU-ESP-003,Semi-Auto Espresso Machine,1,37922,28000,delivered,Double-6 June,37922.0,2025-06-08 19:42:00,2025-06-08,2025-06,False,False,False,False,False,True,True,37922.0,28000
ITEM-10837,ORD-1597,2025-06-08 22:33:00,CUST-0272,CH-MP-B,SKU-PRT-001,Bottomless Portafilter 58mm,1,2479,1400,delivered,Double-6 June,2479.0,2025-06-08 22:33:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2479.0,1400
ITEM-10838,ORD-1598,2025-06-08 11:27:00,CUST-0016,CH-MP-B,SKU-CLN-002,Backflush Detergent 500g,3,406,220,delivered,Double-6 June,406.0,2025-06-08 11:27:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1218.0,660
ITEM-10839,ORD-1598,08/06/2025 18:03  ,CUST-0016,CH-MP-B,SKU-ESP-003,Semi-Auto Espresso Machine,1,38293,28000,delivered,Double-6 June,38293.0,2025-06-08 18:03:00,2025-06-08,2025-06,False,False,False,False,False,True,True,38293.0,28000
ITEM-10840,ORD-1599,2025-06-08 14:00:00,CUST-0339,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2348,1400,delivered,Double-6 June,2348.0,2025-06-08 14:00:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2348.0,1400
ITEM-10841,ORD-1599,2025-06-08 15:28:00,CUST-0339,CH-OWN,SKU-TMP-002,53mm Tamper Steel,1,1364,720,delivered,Double-6 June,1364.0,2025-06-08 15:28:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1364.0,720
ITEM-10842,ORD-1599,2025-06-08 16:44:00,CUST-0339,CH-OWN,SKU-FLT-001,Paper Filter V60 100ct,1,154,85,delivered,Double-6 June,154.0,2025-06-08 16:44:00,2025-06-08,2025-06,False,False,False,False,False,True,True,154.0,85
ITEM-10843,ORD-1600,08/06/2025 20:47  ,CUST-0333,CH-MP-A,SKU-FRT-001,Milk Frothing Pitcher 600ml,1,773,420,delivered,Double-6 June,773.0,2025-06-08 20:47:00,2025-06-08,2025-06,False,False,False,False,False,True,True,773.0,420
ITEM-10844,ORD-1601,08/06/2025 09:01  ,CUST-0277,CH-MP-A,SKU-FLT-001,Paper Filter V60 100ct,1,161,85,delivered,Double-6 June,161.0,2025-06-08 09:01:00,2025-06-08,2025-06,False,False,False,False,False,True,True,161.0,85
ITEM-10845,ORD-1602,2025-06-08 19:32:00,CUST-0133,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,1,"฿2,625",1400,delivered,Double-6 June,2625.0,2025-06-08 19:32:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2625.0,1400
ITEM-10846,ORD-1602,2025-06-08 13:36:00,CUST-0133,CH-MP-A,SKU-CLN-002,Backflush Detergent 500g,1,383,220,delivered,Double-6 June,383.0,2025-06-08 13:36:00,2025-06-08,2025-06,False,False,False,False,False,True,True,383.0,220
ITEM-10847,ORD-1603,2025-06-08 20:36:00,CUST-0121,CH-OWN,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,626,340,delivered,Double-6 June,626.0,2025-06-08 20:36:00,2025-06-08,2025-06,False,False,False,False,False,True,True,626.0,340
ITEM-10848,ORD-1603,2025-06-08 14:33:00,CUST-0121,CH-OWN,SKU-FLT-001,Paper Filter V60 100ct,1,156,85,delivered,Double-6 June,156.0,2025-06-08 14:33:00,2025-06-08,2025-06,False,False,False,False,False,True,True,156.0,85
ITEM-10849,ORD-1603,2025-06-08 20:27:00,CUST-0121,CH-OWN,SKU-KTL-002,Stovetop Gooseneck Kettle,1,"฿2,149",1200,delivered,Double-6 June,2149.0,2025-06-08 20:27:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2149.0,1200
ITEM-10850,ORD-1604,2025-06-08 18:35:00,CUST-0032,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6172,3800,delivered,Double-6 June,6172.0,2025-06-08 18:35:00,2025-06-08,2025-06,False,False,False,False,False,True,True,6172.0,3800
ITEM-10851,ORD-1605,2025-06-08 15:52:00,CUST-0136,CH-MP-B,SKU-DIS-001,WDT Distribution Tool,1,799,450,delivered,Double-6 June,799.0,2025-06-08 15:52:00,2025-06-08,2025-06,False,False,False,False,False,True,True,799.0,450
ITEM-10852,ORD-1606,2025-06-08 16:02:00,CUST-0249,CH-MP-B,SKU-CLN-002,Backflush Detergent 500g,1,419,220,delivered,Double-6 June,419.0,2025-06-08 16:02:00,2025-06-08,2025-06,False,False,False,False,False,True,True,419.0,220
ITEM-10853,ORD-1607,2025-06-08 17:09:00,CUST-0190,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2495,1400,delivered,Double-6 June,2495.0,2025-06-08 17:09:00,2025-06-08,2025-06,False,False,False,False,False,True,True,2495.0,1400
ITEM-10854,ORD-1608,2025-06-08 13:56:00,CUST-0192,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,1,18092,12000,delivered,Double-6 June,18092.0,2025-06-08 13:56:00,2025-06-08,2025-06,False,False,False,False,False,True,True,18092.0,12000
ITEM-10855,ORD-1609,2025-06-08 13:36:00,CUST-0379,CH-MP-B,SKU-TMP-001,58mm Tamper Steel,1,1556,780,delivered,Double-6 June,1556.0,2025-06-08 13:36:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1556.0,780
ITEM-10856,ORD-1610,2025-06-08 16:42:00,CUST-0194,CH-MP-B,SKU-BAG-001,Coffee Storage Vault 1kg,1,1267,680,delivered,Double-6 June,1267.0,2025-06-08 16:42:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1267.0,680
ITEM-10857,ORD-1610,2025-06-08 19:39:00,CUST-0194,CH-MP-B,SKU-GRD-002,Conical-Burr Grinder,1,18925,12000,delivered,Double-6 June,18925.0,2025-06-08 19:39:00,2025-06-08,2025-06,False,False,False,False,False,True,True,18925.0,12000
ITEM-10858,ORD-1611,2025-06-08 20:01:00,CUST-0203,CH-MP-A,SKU-DIS-001,WDT Distribution Tool,2,844,450,delivered,Double-6 June,844.0,2025-06-08 20:01:00,2025-06-08,2025-06,False,False,False,False,False,True,True,1688.0,900
ITEM-10859,ORD-1612,08/06/2025 21:03  ,CUST-0363,CH-MP-A,SKU-FLT-001,Paper Filter V60 100ct,1,145,85,delivered,Double-6 June,145.0,2025-06-08 21:03:00,2025-06-08,2025-06,False,False,False,False,False,True,True,145.0,85
ITEM-10860,ORD-1613,2025-06-08 12:53:00,CUST-0385,CH-MP-B,SKU-GRD-001,Flat-Burr Grinder 64mm,1,30308,18500,delivered,Double-6 June,30308.0,2025-06-08 12:53:00,2025-06-08,2025-06,False,False,False,False,False,True,True,30308.0,18500
ITEM-10861,ORD-1613,2025-06-08 18:20:00,CUST-0385,CH-MP-B,SKU-FLT-001,Paper Filter V60 100ct,1,฿159,85,delivered,Double-6 June,159.0,2025-06-08 18:20:00,2025-06-08,2025-06,False,False,False,False,False,True,True,159.0,85
ITEM-10862,ORD-1614,2025-06-08 10:06:00,CUST-0012,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,55948,38000,delivered,Double-6 June,55948.0,2025-06-08 10:06:00,2025-06-08,2025-06,False,False,False,False,False,True,True,55948.0,38000
ITEM-10863,ORD-1615,2025-06-09 14:11:00,CUST-0131,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,"฿2,790",1400,delivered,,2790.0,2025-06-09 14:11:00,2025-06-09,2025-06,False,False,False,False,False,True,True,2790.0,1400
ITEM-10864,ORD-1616,2025-06-09 09:12:00,CUST-0200,CH-MP-A,SKU-FRT-002,Milk Frothing Pitcher 350ml,2,686,320,delivered,,686.0,2025-06-09 09:12:00,2025-06-09,2025-06,False,False,False,False,False,True,True,1372.0,640
ITEM-10865,ORD-1617,2025-06-09 10:30:00,CUST-0122,CH-MP-B,SKU-TMP-002,53mm Tamper Steel,1,1503,720,delivered,,1503.0,2025-06-09 10:30:00,2025-06-09,2025-06,False,False,False,False,False,True,True,1503.0,720
ITEM-10866,ORD-1617,2025-06-09 17:37:00,CUST-0122,CH-MP-B,SKU-GRD-001,Flat-Burr Grinder 64mm,1,31779,18500,delivered,,31779.0,2025-06-09 17:37:00,2025-06-09,2025-06,False,False,False,False,False,True,True,31779.0,18500
ITEM-10867,ORD-1618,09/06/2025 12:50  ,CUST-0285,CH-MP-B,SKU-FLT-002,Paper Filter V60 500ct-Pack,1,639,340,delivered,,639.0,2025-06-09 12:50:00,2025-06-09,2025-06,False,False,False,False,False,True,True,639.0,340
ITEM-10868,ORD-1619,2025-06-09 09:00:00,CUST-0087,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2790,1400,canceled,,2790.0,2025-06-09 09:00:00,2025-06-09,2025-06,False,False,False,True,False,True,False,2790.0,1400
ITEM-10869,ORD-1620,2025-06-09 14:53:00,CUST-0318,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,58284,38000,delivered,,58284.0,2025-06-09 14:53:00,2025-06-09,2025-06,False,False,False,False,False,True,True,58284.0,38000
ITEM-10870,ORD-1620,2025-06-09 20:34:00,CUST-0318,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,36511,22000,delivered,,36511.0,2025-06-09 20:34:00,2025-06-09,2025-06,False,False,False,False,False,True,True,36511.0,22000
ITEM-10871,ORD-1620,2025-06-09 11:46:00,CUST-0318,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,561,280,delivered,,561.0,2025-06-09 11:46:00,2025-06-09,2025-06,False,False,False,False,False,True,True,561.0,280
ITEM-10872,ORD-1621,2025-06-09 21:45:00,CUST-0222,CH-MP-A,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,686,320,delivered,,686.0,2025-06-09 21:45:00,2025-06-09,2025-06,False,False,False,False,False,True,True,686.0,320
ITEM-10873,ORD-1622,2025-06-09 09:38:00,CUST-0165,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1440,680,delivered,,1440.0,2025-06-09 09:38:00,2025-06-09,2025-06,False,False,False,False,False,True,True,1440.0,680
ITEM-10874,ORD-1623,2025-06-09 19:41:00,CUST-0345,CH-MP-A,SKU-CLN-001,Espresso Machine Cleaner 900g,1,฿568,280,delivered,,568.0,2025-06-09 19:41:00,2025-06-09,2025-06,False,False,False,False,False,True,True,568.0,280
ITEM-10875,ORD-1624,2025-06-09 21:51:00,CUST-0344,CH-MP-B,SKU-TMP-002,53mm Tamper Steel,1,"฿1,508",720,delivered,,1508.0,2025-06-09 21:51:00,2025-06-09,2025-06,False,False,False,False,False,True,True,1508.0,720
ITEM-10876,ORD-1625,2025-06-10 19:58:00,CUST-0190,CH-OWN,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2400,1200,delivered,,2400.0,2025-06-10 19:58:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2400.0,1200
ITEM-10877,ORD-1626,2025-06-10 16:57:00,CUST-0315,CH-MP-B,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2393,1200,returned,,2393.0,2025-06-10 16:57:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2393.0,1200
ITEM-10878,ORD-1626,2025-06-19 16:57:00,CUST-0315,CH-MP-B,SKU-KTL-002,Stovetop Gooseneck Kettle,-1,2393,1200,reversal,,2393.0,2025-06-19 16:57:00,2025-06-19,2025-06,False,False,False,False,True,False,True,-2393.0,-1200
ITEM-10879,ORD-1626,2025-06-10 17:31:00,CUST-0315,CH-MP-B,SKU-BAG-001,Coffee Storage Vault 1kg,1,1346,680,returned,,1346.0,2025-06-10 17:31:00,2025-06-10,2025-06,False,False,False,False,False,True,True,1346.0,680
ITEM-10880,ORD-1626,2025-06-15 17:31:00,CUST-0315,CH-MP-B,SKU-BAG-001,Coffee Storage Vault 1kg,-1,1346,680,reversal,,1346.0,2025-06-15 17:31:00,2025-06-15,2025-06,False,False,False,False,True,False,True,-1346.0,-680
ITEM-10881,ORD-1627,2025-06-10 20:50:00,CUST-0034,CH-MP-B,SKU-GRD-002,Conical-Burr Grinder,2,20757,12000,canceled,,20757.0,2025-06-10 20:50:00,2025-06-10,2025-06,False,False,False,True,False,True,False,41514.0,24000
ITEM-10882,ORD-1627,2025-06-10 19:34:00,CUST-0034,CH-MP-B,SKU-SCL-001,Precision Coffee Scale 2kg,2,3503,2100,canceled,,3503.0,2025-06-10 19:34:00,2025-06-10,2025-06,False,False,False,True,False,True,False,7006.0,4200
ITEM-10883,ORD-1628,2025-06-10 15:17:00,CUST-0233,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,35941,22000,delivered,,35941.0,2025-06-10 15:17:00,2025-06-10,2025-06,False,False,False,False,False,True,True,35941.0,22000
ITEM-10884,ORD-1629,2025-06-10 09:25:00,CUST-0254,CH-MP-A,SKU-KTL-002,Stovetop Gooseneck Kettle,1,"฿2,288",1200,delivered,,2288.0,2025-06-10 09:25:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2288.0,1200
ITEM-10885,ORD-1629,10/06/2025 20:14  ,CUST-0254,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,36698,22000,delivered,,36698.0,2025-06-10 20:14:00,2025-06-10,2025-06,False,False,False,False,False,True,True,36698.0,22000
ITEM-10886,ORD-1630,2025-06-10 10:01:00,CUST-0039,CH-OWN,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,690,320,delivered,,690.0,2025-06-10 10:01:00,2025-06-10,2025-06,False,False,False,False,False,True,True,690.0,320
ITEM-10887,ORD-1631,2025-06-10 14:53:00,CUST-0304,CH-OWN,SKU-SCL-001,Precision Coffee Scale 2kg,1,3800,2100,delivered,,3800.0,2025-06-10 14:53:00,2025-06-10,2025-06,False,False,False,False,False,True,True,3800.0,2100
ITEM-10888,ORD-1631,2025-06-10 10:49:00,CUST-0304,CH-OWN,SKU-KTL-002,Stovetop Gooseneck Kettle,1,2400,1200,delivered,,2400.0,2025-06-10 10:49:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2400.0,1200
ITEM-10889,ORD-1632,2025-06-10 22:44:00,CUST-0049,CH-MP-B,SKU-ESP-003,Semi-Auto Espresso Machine,1,"฿44,700",28000,returned,,44700.0,2025-06-10 22:44:00,2025-06-10,2025-06,False,False,False,False,False,True,True,44700.0,28000
ITEM-10890,ORD-1633,2025-06-10 13:54:00,CUST-0227,CH-MP-A,SKU-PRT-001,Bottomless Portafilter 58mm,1,"฿2,718",1400,delivered,,2718.0,2025-06-10 13:54:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2718.0,1400
ITEM-10891,ORD-1634,2025-06-10 18:39:00,CUST-0386,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1387,680,delivered,,1387.0,2025-06-10 18:39:00,2025-06-10,2025-06,False,False,False,False,False,True,True,1387.0,680
ITEM-10892,ORD-1634,2025-06-10 17:21:00,CUST-0386,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,1,"฿60,391",38000,delivered,,60391.0,2025-06-10 17:21:00,2025-06-10,2025-06,False,False,False,False,False,True,True,60391.0,38000
ITEM-10893,ORD-1635,2025-06-10 14:26:00,CUST-0007,CH-MP-B,SKU-KTL-001,Variable-Temp Gooseneck Kettle,1,6417,3800,delivered,,6417.0,2025-06-10 14:26:00,2025-06-10,2025-06,False,False,False,False,False,True,True,6417.0,3800
ITEM-10894,ORD-1636,2025-06-10 21:22:00,CUST-0096,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,2,36284,22000,delivered,,36284.0,2025-06-10 21:22:00,2025-06-10,2025-06,False,False,False,False,False,True,True,72568.0,44000
ITEM-10895,ORD-1636,2025-06-10 13:38:00,CUST-0096,CH-MP-A,SKU-GRD-002,Conical-Burr Grinder,1,20622,12000,delivered,,20622.0,2025-06-10 13:38:00,2025-06-10,2025-06,False,False,False,False,False,True,True,20622.0,12000
ITEM-10896,ORD-1637,2025-06-10 22:03:00,CUST-0005,CH-MP-B,SKU-GRD-002,Conical-Burr Grinder,1,20171,12000,delivered,,20171.0,2025-06-10 22:03:00,2025-06-10,2025-06,False,False,False,False,False,True,True,20171.0,12000
ITEM-10897,ORD-1638,2025-06-10 16:38:00,CUST-0103,CH-MP-B,SKU-ESP-003,Semi-Auto Espresso Machine,1,43804,28000,delivered,,43804.0,2025-06-10 16:38:00,2025-06-10,2025-06,False,False,False,False,False,True,True,43804.0,28000
ITEM-10898,ORD-1639,2025-06-10 21:58:00,CUST-0290,CH-OWN,SKU-PRT-001,Bottomless Portafilter 58mm,1,2790,1400,delivered,,2790.0,2025-06-10 21:58:00,2025-06-10,2025-06,False,False,False,False,False,True,True,2790.0,1400
ITEM-10899,ORD-1640,2025-06-11 22:21:00,CUST-0328,CH-MP-A,SKU-BAG-001,Coffee Storage Vault 1kg,1,1389,680,delivered,,1389.0,2025-06-11 22:21:00,2025-06-11,2025-06,False,False,False,False,False,True,True,1389.0,680
ITEM-10900,ORD-1641,2025-06-11 16:12:00,CUST-0205,CH-MP-A,SKU-TMP-001,58mm Tamper Steel,1,1591,780,delivered,,1591.0,2025-06-11 16:12:00,2025-06-11,2025-06,False,False,False,False,False,True,True,1591.0,780
ITEM-10901,ORD-1641,2025-06-11 12:12:00,CUST-0205,CH-MP-A,SKU-ESP-001,Dual-Boiler Espresso Machine,3,58825,38000,delivered,,58825.0,2025-06-11 12:12:00,2025-06-11,2025-06,False,False,False,False,False,True,True,176475.0,114000
ITEM-10902,ORD-1641,2025-06-11 22:35:00,CUST-0205,CH-MP-A,SKU-ESP-003,Semi-Auto Espresso Machine,1,42343,28000,delivered,,42343.0,2025-06-11 22:35:00,2025-06-11,2025-06,False,False,False,False,False,True,True,42343.0,28000
ITEM-10903,ORD-1642,11/06/2025 10:21  ,CUST-0091,CH-OWN,SKU-ESP-001,Dual-Boiler Espresso Machine,1,62000,38000,delivered,,62000.0,2025-06-11 10:21:00,2025-06-11,2025-06,False,False,False,False,False,True,True,62000.0,38000
ITEM-10904,ORD-1642,2025-06-11 21:23:00,CUST-0091,CH-OWN,SKU-GRD-002,Conical-Burr Grinder,1,21000,12000,delivered,,21000.0,2025-06-11 21:23:00,2025-06-11,2025-06,False,False,False,False,False,True,True,21000.0,12000
ITEM-10905,ORD-1643,2025-06-11 21:12:00,CUST-0320,CH-OWN,SKU-ESP-003,Semi-Auto Espresso Machine,2,45000,28000,delivered,,45000.0,2025-06-11 21:12:00,2025-06-11,2025-06,False,False,False,False,False,True,True,90000.0,56000
ITEM-10906,ORD-1643,11/06/2025 18:27  ,CUST-0320,CH-OWN,SKU-GRD-001,Flat-Burr Grinder 64mm,1,32000,18500,delivered,,32000.0,2025-06-11 18:27:00,2025-06-11,2025-06,False,False,False,False,False,True,True,32000.0,18500
ITEM-10907,ORD-1644,2025-06-11 12:03:00,CUST-0024,CH-OWN,SKU-FLT-001,Paper Filter V60 100ct,1,180,85,delivered,,180.0,2025-06-11 12:03:00,2025-06-11,2025-06,False,False,False,False,False,True,True,180.0,85
ITEM-10908,ORD-1645,2025-06-11 18:04:00,CUST-0065,CH-OWN,SKU-CLN-001,Espresso Machine Cleaner 900g,1,590,280,delivered,,590.0,2025-06-11 18:04:00,2025-06-11,2025-06,False,False,False,False,False,True,True,590.0,280
ITEM-10909,ORD-1645,2025-06-11 21:32:00,CUST-0065,CH-OWN,SKU-KTL-001,Variable-Temp Gooseneck Kettle,2,6900,3800,delivered,,6900.0,2025-06-11 21:32:00,2025-06-11,2025-06,False,False,False,False,False,True,True,13800.0,7600
ITEM-10910,ORD-1645,2025-06-11 20:23:00,CUST-0065,CH-OWN,SKU-ESP-003,Semi-Auto Espresso Machine,1,45000,28000,delivered,,45000.0,2025-06-11 20:23:00,2025-06-11,2025-06,False,False,False,False,False,True,True,45000.0,28000
ITEM-10911,ORD-1646,2025-06-11 16:55:00,CUST-0254,CH-MP-B,SKU-FLT-002,Paper Filter V60 500ct-Pack,2,646,340,delivered,,646.0,2025-06-11 16:55:00,2025-06-11,2025-06,False,False,False,False,False,True,True,1292.0,680
ITEM-10912,ORD-1647,2025-06-11 21:05:00,CUST-0218,CH-OWN,SKU-TMP-001,58mm Tamper Steel,1,1650,780,delivered,,1650.0,2025-06-11 21:05:00,2025-06-11,2025-06,False,False,False,False,False,True,True,1650.0,780
ITEM-10913,ORD-1648,2025-06-12 21:31:00,CUST-0299,CH-MP-A,SKU-FRT-002,Milk Frothing Pitcher 350ml,1,660,320,delivered,,660.0,2025-06-12 21:31:00,2025-06-12,2025-06,False,False,False,False,False,True,True,660.0,320
ITEM-10914,ORD-1649,2025-06-12 17:34:00,CUST-0092,CH-MP-B,SKU-ESP-003,Semi-Auto Espresso Machine,1,41696,28000,delivered,,41696.0,2025-06-12 17:34:00,2025-06-12,2025-06,False,False,False,False,False,True,True,41696.0,28000
ITEM-10915,ORD-1650,2025-06-12 13:19:00,CUST-0117,CH-MP-A,SKU-ESP-002,Single-Boiler Espresso Machine,1,35974,22000,delivered,,35974.0,2025-06-12 13:19:00,2025-06-12,2025-06,False,False,False,False,False,True,True,35974.0,22000
